type,longitude,latitude,NDVI,NDBI,BSI,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,distriver1,distriver2,bulk_density,slope,tri,ph,soc,clay,cec,lidar_elevation_value,label
earthwork,-64.13,-12.5981,0.39789966,-0.026439555,0.0364624409357549,26.22500038,10.8166666,71.63355255,77.73790741,33.20000076,18.10000038,15.10000038,26.45000076,25.23333359,27.03333282,25.10000038,1494,245,12,69.32104492,688,53,351,97,906180.3783,819668.38,127.0,0.2318714708089828,1.563471919941143,52.0,284.0,27.7,12.4,245.0,1
earthwork,-57.173,-9.7239,0.40975454,-0.08950797,-0.011179876222799,26.375,11.83333302,66.47940063,47.79214478,35.59999847,17.79999924,17.79999924,25.91666603,26.44999886,27.06666565,25.88333321,2120,334,7,72.22322845,932,39,297,928,706707.8206,443536.6224,122.0,0.5994265675544739,3.705184889007445,46.0,140.0,30.25,17.8,152.0,1
earthwork,-57.424,-9.1795,0.49127147,-0.062626734,-0.0310889299473471,26.22500038,11.26666641,67.06349182,44.13306046,35.0,18.20000076,16.79999924,25.75,26.35000038,26.85000038,25.75,1993,318,7,68.34790802,880,48,299,880,657913.4493,491299.0807,129.0,0.3300473988056183,4.2946995755750415,45.0,102.0,32.4,14.7,145.0,1
earthwork,-57.701,-9.2277,0.5212133,-0.23150566,-0.174787007454739,25.48749924,11.47500038,67.10527039,43.38647079,34.29999924,17.20000076,17.09999847,25.04999924,25.54999924,26.11666679,25.04999924,1990,319,7,69.40626526,889,48,290,889,659527.1607,517094.4741,127.0,2.2245922088623047,5.839414819320282,44.0,112.0,34.9,13.4,93.0,1
earthwork,-59.323,-9.35,0.55832905,-0.17228308,-0.1187327926100305,26.01250076,11.8083334,68.25626373,40.62717056,34.59999847,17.29999924,17.29999924,25.85000038,25.79999924,26.53333282,25.56666565,1987,318,8,71.39716339,919,59,257,106,657889.9771,678129.2699,128.0,1.6607595682144165,6.182412330330469,45.0,277.0,26.4,14.2,65.0,1
earthwork,-57.772,-9.8723,0.61229736,-0.22482431,-0.1619806942742611,25.94166565,12.0,67.03910828,44.45799255,35.0,17.10000038,17.89999962,25.64999962,25.81666756,26.56666565,25.58333397,1999,317,4,73.28242493,900,40,278,87,729187.8905,498939.9733,129.0,0.2623614370822906,3.265986323710904,46.0,93.0,24.5,13.4,85.0,1
earthwork,-57.756,-9.8221,0.49412423,-0.14448304,-0.0731486890106135,25.91250038,12.04166603,67.2718811,44.82923126,35.0,17.10000038,17.89999962,25.54999924,25.81666756,26.55000114,25.54999924,1996,316,4,73.2997818,900,40,278,900,723855.4538,499813.031,129.0,3.3008902072906494,8.72346063395126,46.0,93.0,28.654,12.402,80.0,1
earthwork,-57.821,-9.8133,0.5589931,-0.19453639,-0.1208416463068401,25.91250038,11.97500038,67.27527618,43.28158951,34.90000153,17.10000038,17.80000114,25.58333206,25.80000114,26.51666641,25.58333206,1964,311,4,73.49219513,890,40,270,890,721969.196,506579.0363,132.0,1.0499224662780762,3.018461712712472,47.0,85.0,21.9,13.0,108.0,1
earthwork,-57.887,-9.8711,0.43667054,-0.09748909,-0.0404339560967193,25.88333321,11.96666622,66.85288239,44.22742081,34.90000153,17.0,17.90000153,25.56666565,25.73333359,26.5,25.51666641,1950,311,4,73.85707855,888,41,264,83,727295.2381,510663.4729,130.0,2.363613605499268,7.745966692414834,46.0,108.0,21.0,14.05,123.0,1
earthwork,-58.576,-10.0512,0.40082604,-0.11084421,-0.0223349211971544,25.71666718,12.09999943,67.97753143,44.78907776,34.5,16.70000076,17.79999924,25.54999924,25.43333435,26.28333282,25.20000076,1941,323,4,76.01284027,924,43,241,75,740455.7224,573363.8339,132.0,0.49571293592453,1.987615979999994,47.0,100.0,19.8,15.7,151.0,1
earthwork,-62.635,-9.1098,0.3602258,-0.03712119,-0.0512149207328108,25.17499924,11.41666698,70.91096497,45.80095291,32.90000153,16.79999924,16.10000229,25.25,24.63333321,25.60000038,24.53333282,2408,374,14,66.75450134,1070,86,562,172,524717.732,1029471.096,127.0,1.752748966217041,5.1949643233602885,45.0,82.0,34.9,14.3,115.0,1
earthwork,-57.937,-10.1605,0.45081642,-0.10476516,-0.0275573682469261,25.59166718,12.05000019,67.69662476,45.76786423,34.40000153,16.60000038,17.80000114,25.38333321,25.31666756,26.18333435,25.13333321,1995,323,3,75.08705139,928,38,275,72,758489.1239,503525.1987,132.0,1.280514359474182,4.314775075321022,48.0,99.0,18.05,13.15,108.0,1
earthwork,-58.542,-10.2692,0.45665947,-0.057788562,-0.0215742145579691,25.47916603,12.42499924,67.5271759,48.77860641,34.5,16.10000038,18.39999962,25.36666679,25.13333321,26.08333206,24.88333321,2003,337,5,76.05699158,945,43,255,74,764842.4978,562255.3142,135.0,0.3672192692756653,1.4740554623804214,46.0,95.0,23.2,13.8,74.0,1
earthwork,-58.442,-10.7535,0.43134537,-0.057330865,-0.0235235387214669,25.25416756,12.4416666,68.36080933,54.9569397,34.0,15.80000019,18.20000076,25.18333435,24.73333359,25.85000038,24.53333282,1981,338,4,77.57502747,956,37,448,66,819131.839,538055.1849,132.0,1.4352741241455078,2.557969874048905,47.0,102.0,24.844,12.431,84.0,1
earthwork,-58.233,-9.415,0.2730447,-0.053199172,0.0125314861460956,26.0,12.19999981,67.03296661,43.9524765,35.20000076,17.0,18.20000076,25.64999962,25.91666794,26.63333321,25.64999962,1945,315,5,70.83817291,891,53,271,891,672578.2415,564709.2845,129.0,1.5664502382278442,4.9913505433816665,45.0,81.0,32.7056,15.4744,73.0,1
earthwork,-57.877,-9.7047,0.47833076,-0.15912415,-0.105376967588398,25.875,11.86666679,67.0433197,43.87483978,34.79999924,17.10000038,17.69999886,25.53333282,25.76666641,26.5,25.53333282,1953,312,4,72.64358521,887,42,270,887,709204.4487,517261.7164,130.0,1.6894315481185913,4.954110402134956,46.0,96.0,27.3,14.5,101.0,1
earthwork,-59.24,-9.365,0.45155862,-0.055734787,0.0001076845340159,25.93333244,11.96666718,67.99242401,41.08378983,34.70000076,17.10000038,17.60000038,25.73333359,25.75,26.46666718,25.51666641,1993,318,9,71.072258,922,63,260,107,663207.7882,669203.963,135.0,1.0694398880004885,4.771313456351825,45.0,76.0,27.3,14.1,100.0,1
earthwork,-58.857,-9.243,0.47336262,-0.13923815,-0.0947472371399405,25.48749924,11.52500057,68.19525909,39.77924728,33.90000153,17.0,16.90000153,25.25,25.31666565,26.0,25.11666679,1960,313,6,71.58757019,910,55,257,104,649895.4598,636100.0445,131.0,0.6783531308174133,3.348115371848533,46.0,91.0,24.536,14.762,108.0,1
earthwork,-58.859,-9.2416,0.44927827,-0.10907973,-0.0658800500839288,25.46666718,11.51666641,68.55158997,38.09877777,33.79999924,17.0,16.79999924,25.25,25.28333282,25.96666718,25.10000038,1956,314,7,71.73809814,911,56,254,105,649855.6292,636160.0923,132.0,1.3324995040893557,3.620926830400072,45.0,96.0,24.632,14.594,110.0,1
earthwork,-59.807,-9.8467,0.4994931,-0.141278,-0.0555709850827331,25.35416603,11.95833302,69.1233139,45.04837799,33.79999924,16.5,17.29999924,25.28333282,25.0,25.85000038,24.78333282,2001,327,8,73.77477264,938,54,240,100,689666.4986,708695.8846,132.0,0.7154344916343689,4.931631338038109,48.0,94.0,21.564,12.232,135.0,1
earthwork,-60.201,-9.6139,0.7689539,-0.30004004,-0.2623717681946463,25.51249886,11.59166622,69.41117859,43.54333115,33.59999847,16.89999962,16.69999886,25.48333359,25.16666603,25.96666718,24.95000076,2067,330,8,73.36791992,929,60,242,108,651932.0041,757765.8208,131.0,3.3834164142608643,9.49593805298737,44.0,81.0,28.4,15.8,67.0,1
earthwork,-58.512,-9.9246,0.3992592,-0.12733531,-0.0367810579358326,25.52916718,12.19166756,67.73148346,43.71699524,34.5,16.5,18.0,25.29999924,25.31666565,26.11666679,25.08333206,1927,314,5,74.53813171,910,47,246,81,726520.3903,571577.3023,134.0,0.7156040072441101,5.057691856329636,46.0,99.0,22.6,13.0,39.0,1
earthwork,-58.904,-9.2811,0.41606566,-0.10869883,-0.0432079577245881,25.53333282,11.64999962,68.12866211,40.35822296,34.09999847,17.0,17.09999847,25.29999924,25.36666679,26.06666565,25.14999962,1961,314,6,71.73628998,913,56,255,104,654234.0532,639369.477,126.0,2.94340181350708,11.596082778355456,47.0,103.0,28.368,14.576,48.0,1
earthwork,-58.896,-9.3232,0.3931713,-0.04216757,0.0071153343411495,25.38333321,11.60000038,68.23529053,40.24548721,33.90000153,16.89999962,17.00000191,25.13333321,25.23333359,25.91666794,25.01666641,1964,314,6,71.77461243,915,55,258,102,658912.5555,636577.8891,131.0,2.278738260269165,6.550845765770742,46.0,97.0,26.0,14.0,69.0,1
earthwork,-59.099,-9.3027,0.393063,-0.108955525,-0.0675406254267376,25.89583397,11.64166737,68.48039246,39.96922684,34.29999924,17.29999924,17.0,25.70000076,25.68333244,26.39999962,25.48333359,1961,314,7,71.78923798,911,55,253,104,657077.8384,657901.7091,128.0,1.2750895023345947,4.645454435637044,45.0,77.0,21.907,14.318,19.0,1
earthwork,-59.75,-9.4269,0.2908498,-0.0026721235,0.0745079113378606,25.48749924,11.59166622,69.41117096,41.12757111,33.70000076,17.0,16.70000076,25.38333321,25.21666718,25.96666718,25.0,2024,324,7,72.20212555,930,58,252,106,647725.2022,718278.7118,134.0,0.5914541482925415,4.268749491621899,44.0,80.0,27.0,14.0,35.0,1
earthwork,-59.169,-9.4302,0.370993,-0.037751116,-0.0102966334204834,25.96666718,12.10000038,67.59775543,42.55122757,34.90000153,17.0,17.90000153,25.75,25.79999924,26.53333282,25.53333282,1993,318,9,71.12996674,923,63,263,104,671824.8162,659070.1382,130.0,4.365967273712158,10.357796610152404,47.0,100.0,27.5,15.7,13.0,1
earthwork,-58.935,-9.2115,0.47288296,-0.09539605,-0.0632289068341239,25.83333397,11.63333321,68.03118134,40.35824585,34.40000153,17.29999924,17.10000229,25.60000038,25.66666794,26.36666679,25.45000076,1963,313,7,71.37740326,911,56,256,107,646492.21,645096.4336,132.0,1.8874670267105105,8.563488385776752,46.0,89.0,28.47,14.84,29.0,1
earthwork,-59.095,-9.6313,0.45824155,-0.08252998,-0.0259076350210636,25.30833435,11.78333282,68.11174774,42.68453598,33.90000153,16.60000038,17.30000114,25.11666679,25.10000038,25.86666679,24.86666679,1962,319,7,73.34674835,928,54,245,98,693784.9444,643036.3209,131.0,0.8230969905853271,4.374448818895779,48.0,92.0,21.9,13.6,58.0,1
earthwork,-58.007,-9.5131,0.47656438,-0.09882009,-0.0427588812463192,25.70833397,11.55000019,67.94117737,41.27695084,34.29999924,17.29999924,17.0,25.36666679,25.61666679,26.28333282,25.36666679,1916,313,4,72.61906433,881,43,258,881,686088.0564,537925.4423,124.0,0.4842808842658996,6.531972647421808,46.0,105.0,30.2,14.5,84.0,1
earthwork,-59.022,-9.0251,0.50151277,-0.17861553,-0.1130624251845048,26.04583359,11.40833378,68.72490692,38.04652786,34.29999924,17.70000076,16.59999847,25.83333397,25.86666679,26.53333282,25.68333435,1968,312,8,70.52828217,904,58,259,112,626067.8889,660958.8191,134.0,2.256194829940796,9.533566430716728,45.0,94.0,26.8,14.3,30.0,1
earthwork,-59.812,-9.5063,0.46031812,-0.13396233,-0.0509547808326882,25.42499924,11.69999981,68.8235321,41.64242935,33.79999924,16.79999924,17.0,25.33333397,25.14999962,25.91666603,24.91666603,2046,325,9,71.33769989,932,63,260,109,653772.1594,721407.6134,134.0,1.2996140718460083,5.553332888711087,46.0,84.0,30.881192,14.845872,56.0,1
earthwork,-60.079,-9.9672,0.47217023,-0.103191495,-0.0258708247893372,25.38333321,12.01666641,69.46050262,45.8422966,33.79999924,16.5,17.29999924,25.36666679,25.01666641,25.86666679,24.78333282,2013,332,7,74.48049927,929,53,233,98,693421.5533,733303.306,131.0,0.5914918184280396,3.2241373618994245,46.0,79.0,23.3,15.5,123.0,1
earthwork,-58.578,-10.03,0.42752826,-0.096389204,-0.0292768813766052,25.54999924,12.03333282,67.98493195,45.0757103,34.29999924,16.60000038,17.69999886,25.36666679,25.28333282,26.13333321,25.04999924,1936,322,5,75.72576904,922,45,240,78,738061.2791,574354.8817,131.0,1.098401665687561,5.291502622129181,46.0,89.0,20.0,12.9,130.0,1
earthwork,-58.427,-10.6545,0.39413232,-0.015246273,0.0154400630028852,25.29999924,12.08333302,69.04762268,53.00081253,33.59999847,16.10000038,17.49999809,25.26666641,24.73333359,25.83333206,24.60000038,1991,339,4,77.61225128,959,36,450,66,808304.5911,538900.8777,134.0,1.5332564115524292,5.0650094755738495,47.0,94.0,26.1,11.9,47.0,1
earthwork,-57.945,-9.4071,0.4969917,-0.12634544,-0.0860259782869798,25.84166718,11.48333359,67.54901123,40.8897438,34.40000153,17.39999962,17.00000191,25.48333359,25.75,26.39999962,25.48333359,1936,314,5,71.45709991,882,45,267,882,675348.0372,535211.0682,129.0,1.0023077726364136,3.201080064642212,45.0,93.0,34.0,15.5,87.0,1
earthwork,-58.459,-10.0985,0.4057442,-0.010397856,0.0196040877190581,25.51250076,12.20833397,67.82406616,46.32520294,34.40000153,16.39999962,18.00000191,25.31666565,25.23333359,26.11666679,25.0,1949,324,4,75.56697083,920,43,247,76,746372.0694,559544.1181,132.0,1.994301438331604,6.562143582325517,48.0,93.0,22.32088,11.03956,156.0,1
earthwork,-58.644,-10.3112,0.40904492,-0.07245885,-0.0275202300418426,25.32500076,12.13333321,68.54990387,48.59385681,33.90000153,16.20000076,17.70000076,25.21666718,24.91666794,25.88333321,24.73333359,1994,336,5,77.07752228,950,40,242,74,769103.3142,571524.42,131.0,1.376431226730347,5.676462121975467,47.0,107.0,26.196,11.82,199.0,1
earthwork,-58.339,-9.3334,0.4087859,-0.12947421,-0.0927835051546391,25.64166641,11.63333321,67.24469757,40.72263718,34.40000153,17.10000038,17.30000114,25.31666565,25.56666756,26.20000076,25.31666565,1934,313,6,71.37451172,892,51,262,892,662141.2366,578868.9397,133.0,1.113020896911621,4.003085229922986,46.0,103.0,32.68688,15.345408,164.0,1
earthwork,-57.851,-9.4175,0.46630692,-0.13871136,-0.0888479841968214,25.79999924,11.44999981,67.35293579,41.17592621,34.40000153,17.39999962,17.00000191,25.43333244,25.73333359,26.36666679,25.43333244,1942,315,5,71.66499329,883,43,267,883,677986.9487,525010.3026,128.0,0.3525553941726684,2.753224820748048,45.0,113.0,30.394,14.238,146.0,1
earthwork,-59.343,-9.7908,0.3460812,-0.039427083,0.0029167681496047,25.71249962,11.70833302,69.28007507,43.43883896,33.90000153,17.0,16.90000153,25.63333321,25.36666679,26.20000076,25.16666603,1935,322,7,75.20735931,933,49,230,93,701833.1106,662389.6925,130.0,0.7153176069259644,5.033222956847166,46.0,75.0,26.2,15.9,140.0,1
earthwork,-59.316,-9.6345,0.43660313,-0.033515453,0.0216477032907303,25.6875,11.74166679,68.66471863,42.21829987,34.09999847,17.0,17.09999847,25.54999924,25.41666603,26.19999886,25.20000076,1960,320,8,73.74542236,930,53,241,97,687080.664,665519.3639,136.0,1.155793309211731,6.528191476252669,45.0,79.0,19.9,14.6,139.0,1
earthwork,-59.801,-9.4867,0.4551472,-0.10654774,-0.0348088777606923,25.47916603,11.6916666,69.18146515,40.86885834,33.79999924,16.89999962,16.89999962,25.36666679,25.21666718,25.95000076,25.0,2030,324,8,72.07344055,930,60,252,107,652153.3175,721048.2532,132.0,1.75431489944458,6.0573391868617525,46.0,75.0,25.01,15.504,123.0,1
earthwork,-59.319,-9.2897,0.45436585,-0.111224316,-0.0280832485639361,25.89166641,11.55000019,68.74999237,40.66682434,34.20000076,17.39999962,16.80000114,25.70000076,25.66666603,26.39999962,25.46666527,1993,318,8,71.30235291,920,60,256,108,651974.8091,680488.5557,135.0,2.049373149871826,7.480014524314197,45.0,75.0,29.4,14.8,134.0,1
earthwork,-59.634,-10.0916,0.43252537,-0.055940486,0.0066870218481225,25.55833244,12.05000019,68.85713959,47.28219604,34.0,16.5,17.5,25.54999924,25.13333321,26.04999924,24.93333435,1941,326,7,75.82658386,940,48,225,94,721567.2135,682435.8531,134.0,0.4200392961502075,2.884612219054677,47.0,85.0,18.874,15.364,101.0,1
earthwork,-58.143,-10.1666,0.5577936,-0.100473434,-0.0539089369128894,25.72083282,12.10833263,67.64432526,45.19945145,34.59999847,16.70000076,17.89999771,25.53333282,25.45000076,26.29999924,25.25,1969,321,3,74.75587463,909,40,268,72,756730.5184,524190.3658,132.0,0.9924235939979552,2.3778816176699973,47.0,93.0,23.016,14.234944,94.0,1
earthwork,-58.282,-9.4371,0.4385825,-0.08189849,-0.0543994929755994,25.89166641,11.83333302,67.23485565,40.83409882,34.79999924,17.20000076,17.59999847,25.58333206,25.79999924,26.46666527,25.56666565,1916,311,5,72.00836182,886,50,258,96,674290.4944,569262.5285,131.0,2.142883062362671,5.981452814975453,45.0,81.0,26.9,13.0,95.0,1
earthwork,-57.784,-9.5964,0.4631049,-0.1207621,-0.0557713972856586,25.72916603,11.57499981,67.69004822,42.12852478,34.40000153,17.29999924,17.10000229,25.36666679,25.66666603,26.33333397,25.36666679,1946,313,5,72.5246582,882,41,267,882,698794.8081,511561.6608,129.0,1.0832123756408691,3.25841739969138,45.0,123.0,27.251,15.774,114.0,1
earthwork,-59.794,-9.5015,0.45453754,-0.120906755,-0.0451029697297641,25.38333321,11.71666718,69.32938385,39.79114914,33.70000076,16.79999924,16.90000153,25.26666641,25.13333321,25.85000038,24.91666603,2041,325,9,71.45928192,933,64,259,108,653817.6142,719760.2637,134.0,1.547503113746643,4.853406592853679,46.0,85.0,25.556,15.978,117.0,1
earthwork,-57.986,-9.761,0.4610572,-0.16350597,-0.0954856146371277,25.77916718,12.17500019,66.89559937,44.13092804,35.0,16.79999924,18.20000076,25.45000076,25.68333244,26.41666603,25.43333244,1934,311,4,73.18191528,887,44,261,87,713745.8563,525443.1093,128.0,0.6322246193885803,2.905932629027116,47.0,136.0,23.0,15.0,97.0,1
earthwork,-55.241,-9.9198,0.686879,-0.19387251,-0.147676553802182,26.51250076,11.375,65.37355804,62.8535347,36.20000076,18.79999924,17.40000153,25.79999924,27.0,27.31666565,25.79999924,2243,368,9,71.98603821,1022,52,346,1022,701260.7084,239806.5573,129.0,0.9568062424659728,4.058218303944726,48.0,111.0,24.5,12.1,66.0,1
earthwork,-58.155,-9.4418,0.51276743,-0.21435958,-0.1608859392694425,25.61249924,11.59166622,67.39341736,40.57117844,34.29999924,17.10000038,17.19999886,25.28333282,25.54999924,26.18333244,25.28333282,1927,313,5,71.9196701,886,48,262,886,676187.8098,555935.5269,124.0,3.88570499420166,21.147337339324977,46.0,126.0,29.14,14.72,59.0,1
earthwork,-59.234,-9.4505,0.5043732,-0.11923116,-0.0616597125637459,25.96249962,12.14166641,67.4536972,41.67653275,34.90000153,16.89999962,18.00000191,25.78333282,25.76666641,26.5,25.51666641,2012,321,9,70.92326355,929,63,264,108,672204.4044,664600.0318,133.0,0.8439509272575378,6.815016100086957,46.0,82.0,25.1,15.9,97.0,1
earthwork,-57.651,-9.6584,0.50182754,-0.13881922,-0.0699757731861269,25.66250038,11.52499962,67.79412079,41.73099136,34.29999924,17.29999924,17.0,25.28333282,25.61666679,26.25,25.28333282,1986,315,5,72.56429291,892,39,276,892,707673.3816,495730.1278,131.0,2.1285438537597656,6.579053930260657,47.0,108.0,23.828,14.786,82.0,1
earthwork,-58.172,-9.487,0.43145084,-0.074009344,-0.0214435011482981,25.77916718,11.69166756,67.1934967,41.31134796,34.59999847,17.20000076,17.39999771,25.45000076,25.71666718,26.36666679,25.45000076,1912,312,5,72.03838348,882,48,259,882,681027.3358,556065.8366,130.0,1.9106351137161253,6.815016100086957,47.0,89.0,29.8,12.0,82.0,1
earthwork,-58.602,-9.9833,0.41746175,-0.11652425,-0.0451475756811451,25.27916718,11.99166679,68.13446808,45.09879684,34.0,16.39999962,17.60000038,25.08333397,25.03333282,25.86666679,24.78333282,1942,320,5,75.70028687,925,44,240,79,732698.8967,578561.1095,128.0,2.364712238311768,16.66073968686814,47.0,102.0,22.892,13.43,80.0,1
earthwork,-60.04,-9.9139,0.46270293,-0.14004181,-0.0449808935368353,25.375,12.04999924,69.25287628,45.15125656,33.79999924,16.39999962,17.39999962,25.35000038,25.0,25.85000038,24.78333282,2021,330,7,74.22938538,933,54,236,99,688936.9511,730857.0193,131.0,1.2511008977890017,3.681787005729087,44.0,75.0,23.2,11.8,75.0,1
earthwork,-59.988,-9.9328,0.39398822,-0.07729655,0.0076199579775098,25.34583282,12.125,68.89203644,46.92637253,33.90000153,16.29999924,17.60000229,25.31666565,24.98333359,25.85000038,24.73333359,2015,331,7,74.3343277,935,54,235,98,692598.6225,724792.2783,134.0,1.1994584798812866,3.651483716701108,46.0,84.0,22.3,13.2,74.0,1
earthwork,-59.004,-9.4852,0.40162715,-0.06401786,-0.0149740817352463,25.6875,11.9416666,67.46704102,42.85947037,34.5,16.79999924,17.70000076,25.46666718,25.5,26.25,25.25,1965,315,7,72.08984375,918,56,255,100,677187.7259,639992.9805,131.0,3.712201595306397,11.951548275133236,47.0,79.0,23.744,14.402,135.0,1
earthwork,-59.099,-9.0477,0.4591,-0.06365401,-0.0205687132924063,25.94583321,11.50833321,68.50198364,39.33876038,34.29999924,17.5,16.79999924,25.71666718,25.76666641,26.45000076,25.56666565,2002,315,9,69.6450119,914,63,273,113,629049.2873,668338.9902,133.0,0.3707775175571441,2.0061633428074424,47.0,87.0,31.216528,15.464176,127.0,1
